Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,OverTime_Yes,Position_Human Resources - Manager,Position_Research & Development - Healthcare Representative,Position_Research & Development - Laboratory Technician,Position_Research & Development - Manager,Position_Research & Development - Manufacturing Director,Position_Research & Development - Research Director,Position_Research & Development - Research Scientist,Position_Sales - Manager,Position_Sales - Sales Executive,Position_Sales - Sales Representative,Attrition
24,19,2,2,1,2,5368,0,15,1,0,2,3,9,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
36,17,2,1,2,1,9648,4,14,1,1,4,2,21,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
38,7,2,2,2,1,6582,1,14,1,0,2,3,2,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
28,5,4,3,3,4,2698,0,11,2,2,2,4,5,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
30,9,2,1,2,3,5767,3,14,2,0,0,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
31,9,2,1,2,2,2792,2,21,4,0,2,3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
36,9,4,4,1,1,1871,1,14,2,0,2,3,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
32,20,2,3,1,3,4435,0,11,3,0,3,3,1,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True
40,17,3,2,2,1,10971,2,12,4,0,0,2,14,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
33,6,2,2,2,1,5907,5,14,4,0,2,2,3,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
28,3,4,4,3,1,6518,9,19,1,0,6,4,9,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,2,1,4,4,4,2231,1,12,2,1,4,2,0,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
30,16,3,2,2,3,2540,0,15,1,1,3,2,9,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
51,3,2,4,2,4,6220,0,15,3,2,2,3,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
32,19,1,2,2,3,1871,4,11,2,0,2,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
27,9,1,3,3,4,2447,1,20,4,1,2,3,4,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False
27,13,2,4,3,3,11605,5,16,1,0,4,2,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
33,18,2,4,3,1,2881,0,20,2,0,3,3,2,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
28,10,2,1,2,1,2547,7,15,1,0,2,2,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
32,9,3,3,2,1,4858,0,14,1,0,4,2,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
33,1,4,3,4,4,3508,0,14,2,0,3,1,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
30,6,5,3,4,2,2498,0,13,3,0,4,3,20,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
33,2,3,4,2,4,19999,2,12,4,1,2,3,35,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
32,4,4,3,3,4,13933,4,15,1,0,2,3,16,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
35,10,3,1,2,2,2844,0,13,4,0,4,3,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
32,8,3,1,4,4,2646,1,14,3,0,3,3,4,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
53,6,2,4,3,1,3507,3,19,2,1,4,3,25,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30,17,3,1,4,4,2942,1,20,1,0,4,3,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
47,3,2,1,1,3,3908,1,19,3,0,5,2,5,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
48,22,3,4,2,3,5073,9,14,4,1,3,3,13,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False
36,1,4,3,3,1,2877,4,12,1,0,2,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
34,5,4,3,4,3,2518,1,14,1,1,4,3,5,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False
27,3,2,2,3,4,8021,4,14,4,0,4,3,11,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
54,5,2,4,3,1,19184,4,11,1,1,2,3,22,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
30,7,2,1,2,1,1213,0,19,3,0,2,2,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
33,10,1,2,1,4,3545,7,14,3,0,2,3,23,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
28,6,3,2,2,1,1699,7,16,4,0,3,2,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
34,2,4,1,2,3,8570,4,14,2,0,4,3,12,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
30,10,3,4,2,1,10248,4,14,1,0,0,3,9,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
32,14,4,4,3,4,6012,4,13,4,1,4,4,6,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
46,11,3,1,2,4,9721,1,11,3,2,3,3,19,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
56,23,3,4,2,4,19999,3,16,4,0,6,3,23,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
33,19,3,3,2,4,2765,8,12,2,1,2,4,30,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False
25,6,4,3,3,4,5201,1,14,1,0,2,2,3,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
33,6,4,4,3,4,6546,2,16,4,0,3,2,2,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
34,13,4,3,3,1,7149,4,14,1,1,2,2,12,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
33,10,4,4,4,1,5147,1,12,4,1,4,3,9,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
36,2,2,3,3,4,12114,4,14,4,1,0,4,19,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
33,9,2,3,3,4,5545,0,11,3,0,4,3,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
29,3,4,2,2,4,5192,0,16,1,0,3,3,2,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
50,7,3,4,3,4,3981,4,14,1,1,2,3,3,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False
27,7,3,4,2,4,1895,3,15,1,0,3,3,2,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False
54,6,4,3,2,4,4575,7,17,4,0,3,1,2,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36,11,3,1,2,3,2932,0,14,3,0,3,3,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
30,14,4,3,3,4,1997,1,12,2,0,2,3,8,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
32,1,3,4,2,4,3670,0,11,3,0,3,3,22,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
37,1,4,4,2,4,19999,0,14,4,1,2,4,33,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
32,18,2,3,1,1,2351,6,13,3,0,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
29,15,2,1,2,4,2641,0,14,1,0,3,2,7,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
29,2,4,4,3,3,2988,0,14,2,0,3,3,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
30,7,1,1,2,3,2760,1,14,2,0,2,3,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
33,15,4,4,2,1,2739,7,14,4,1,2,3,3,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False
36,1,2,4,3,3,3094,0,13,1,2,2,3,2,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
27,13,3,3,1,4,3443,6,15,2,1,1,2,3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
36,18,4,4,3,1,2506,1,19,2,1,4,4,2,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
44,3,1,4,2,1,9544,7,14,2,1,0,2,20,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
32,3,3,1,2,1,5614,2,14,1,0,2,2,2,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
35,23,4,3,2,1,4207,3,14,2,1,4,2,1,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
36,5,2,1,2,1,3837,2,13,4,1,0,2,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
32,14,4,3,1,1,6409,3,14,3,1,4,3,17,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
40,8,4,4,2,4,7334,1,19,1,0,2,3,8,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
51,7,2,1,2,3,17736,4,15,3,0,4,2,2,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
34,5,2,3,2,1,3480,4,20,2,2,2,2,10,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
30,12,4,3,4,4,14114,4,20,1,0,0,2,9,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
22,5,1,1,3,4,4607,7,12,3,0,1,2,10,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
32,6,4,1,4,1,2156,4,13,2,1,1,2,7,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
25,4,4,4,3,4,3011,1,14,1,0,2,3,6,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
31,5,2,3,3,3,7475,0,13,3,1,4,3,3,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
28,16,3,3,3,3,6141,3,12,1,0,3,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
34,15,2,3,1,1,10858,7,15,4,0,3,3,6,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True
27,16,1,3,2,3,2165,0,13,3,0,2,3,1,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True
30,2,3,1,3,2,2193,1,15,4,1,3,2,3,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
30,15,4,1,1,1,3083,0,17,1,0,2,3,8,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
31,10,1,3,1,3,5164,2,16,1,0,4,3,7,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
37,10,4,3,2,4,5234,7,13,3,1,2,2,9,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
57,1,4,4,3,1,12863,0,11,4,1,1,3,8,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32,4,2,4,3,4,2497,7,14,2,1,1,2,11,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
54,7,3,1,2,4,11131,4,14,1,1,2,3,6,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
38,13,2,4,2,1,6181,4,17,1,1,2,3,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
42,27,3,1,2,1,2121,0,20,1,0,4,3,5,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
30,19,1,3,1,2,3565,1,22,3,0,2,1,2,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
29,12,1,2,2,2,3417,0,14,1,0,0,3,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
38,5,3,4,2,3,2301,7,14,1,0,4,3,8,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
31,16,2,3,1,1,10663,0,11,2,0,2,3,18,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
47,8,3,1,4,4,6398,0,12,2,1,2,3,2,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
41,2,1,1,3,4,10625,7,19,1,1,4,3,8,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
30,7,3,4,2,4,5838,3,14,1,1,2,3,7,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
37,16,3,4,3,2,2168,1,20,4,1,3,3,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
28,10,4,2,2,3,4452,1,11,1,0,2,3,10,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
46,16,3,2,3,1,3428,4,13,1,0,2,4,1,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
25,7,2,1,2,3,2042,4,15,3,1,4,2,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
30,19,3,3,2,4,2007,7,11,2,0,2,3,6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
34,9,4,4,1,1,9553,7,11,3,1,4,2,10,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,7,3,4,1,1,1024,1,12,2,1,2,2,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
50,10,3,2,3,4,5446,9,14,1,0,6,3,1,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
46,15,2,2,2,1,11377,4,13,1,1,2,3,13,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
32,19,3,2,2,1,2077,4,14,3,0,4,2,3,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
37,23,2,2,3,4,2588,4,13,4,0,4,3,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
37,15,3,4,2,1,1838,0,19,2,1,3,3,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
43,28,2,2,3,1,2539,3,17,2,1,4,3,2,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
30,9,4,1,1,1,4138,4,14,3,0,2,2,4,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
37,3,4,1,2,3,2619,0,13,1,1,2,3,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
30,29,3,3,2,1,4393,4,14,4,0,0,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,14,4,4,4,4,6001,4,15,4,0,3,3,16,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30,2,3,3,3,3,2693,0,14,2,1,2,3,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
36,22,2,3,2,2,3215,1,12,1,1,3,3,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
50,2,3,1,3,3,11534,1,14,3,0,4,2,14,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
44,1,5,4,3,4,9480,3,11,4,0,1,3,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False
39,7,2,3,3,1,6961,4,11,4,0,2,3,20,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
32,17,3,3,3,1,1657,0,13,3,1,2,2,2,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
32,16,3,3,4,3,2286,0,21,3,0,3,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
28,11,5,1,2,4,2014,1,14,3,1,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
33,29,4,1,2,4,6965,2,11,4,0,2,2,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
43,6,4,1,4,4,5298,4,18,3,0,3,1,17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,2,3,2,4,1,2234,3,11,1,1,2,2,2,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
26,15,3,1,2,2,2769,3,12,3,0,2,2,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
28,24,4,3,3,3,11572,1,19,3,0,2,3,19,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
39,6,4,4,3,4,5524,4,12,3,1,3,3,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30,7,2,4,1,1,1902,2,13,4,0,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
53,25,4,4,2,1,10125,3,14,2,2,3,2,26,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
32,11,2,2,3,4,5569,3,13,2,0,4,3,5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
36,2,4,4,4,1,6723,5,14,1,0,3,3,5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
34,10,3,1,2,1,1683,3,11,2,0,2,3,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
36,9,4,2,4,1,3237,4,15,2,0,0,2,23,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
30,7,2,3,1,1,1770,9,14,2,0,2,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,5,1,3,4,1,5139,1,15,3,0,3,2,3,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
37,16,3,1,4,4,4830,4,12,1,0,2,3,2,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True
29,15,3,3,2,1,1690,4,14,3,0,2,2,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
20,9,4,4,3,4,3131,2,14,1,1,2,3,5,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
48,6,5,3,1,3,2336,1,13,4,2,3,3,2,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
49,6,3,2,2,2,17310,4,20,2,0,4,2,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
23,10,3,3,3,4,2771,1,19,3,1,2,3,2,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
30,1,1,3,2,1,3089,3,12,2,0,2,3,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
34,9,3,2,4,4,15228,4,13,1,1,4,3,2,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
32,1,3,3,4,4,9218,4,14,3,2,2,3,21,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
41,13,1,4,2,1,1283,9,16,1,1,3,3,5,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
31,8,1,4,4,4,2668,0,15,3,0,3,3,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31,8,1,3,2,3,3339,0,15,1,0,2,3,6,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
34,10,4,1,2,1,5130,1,14,2,1,4,3,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
36,10,3,2,3,4,2151,4,13,2,0,2,3,6,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
27,1,2,4,3,3,2958,0,14,2,1,4,2,3,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,9,3,2,4,4,11598,1,14,4,0,2,3,2,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25,10,3,4,2,3,1947,1,14,2,1,4,2,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
31,4,1,4,4,3,3123,0,16,1,0,4,3,10,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
33,8,3,3,3,1,2606,6,17,4,1,2,3,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
34,14,1,3,2,1,2994,7,14,4,0,2,2,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
51,8,5,2,4,4,18261,9,14,2,1,2,2,23,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
26,5,4,1,2,1,9396,3,13,1,1,0,2,10,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
45,2,3,4,2,3,19812,4,14,2,1,4,3,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
28,7,2,1,1,2,18995,6,11,3,1,4,3,3,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
36,1,4,4,3,1,1762,0,14,4,0,2,3,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
37,11,2,1,2,1,1588,7,13,4,0,2,2,20,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
53,1,4,4,2,4,18158,7,11,4,1,0,3,16,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
32,6,3,2,4,4,2815,7,14,4,0,3,3,18,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
34,11,4,1,4,1,4494,1,14,4,0,3,3,9,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33,8,3,3,2,1,1984,0,12,4,1,2,3,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
32,19,3,1,2,2,2779,4,14,1,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
35,10,2,1,2,1,5413,4,14,4,1,2,2,11,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
54,26,3,4,3,1,4454,4,14,2,1,2,2,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27,8,3,1,2,4,2439,4,13,1,1,3,2,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
32,4,1,4,3,4,4786,1,21,4,0,2,1,7,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
33,28,4,3,2,1,2832,0,14,3,0,0,2,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
40,10,3,4,3,1,4589,4,16,2,0,2,1,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
33,1,4,3,4,4,2295,0,14,1,1,2,3,10,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
34,2,4,2,2,4,5257,1,14,4,0,5,3,4,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
30,1,4,4,4,4,3047,1,14,4,1,2,4,7,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
32,14,3,2,2,2,3953,4,14,2,0,0,2,17,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
34,2,3,1,1,4,1869,9,15,4,1,3,4,6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,8,2,1,1,1,7682,5,11,3,0,4,2,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
39,3,4,3,2,1,5744,3,11,2,1,2,3,2,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36,16,4,1,2,1,12625,2,16,1,1,3,3,17,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
31,2,1,1,3,1,2747,2,14,2,2,1,4,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
34,5,4,3,2,1,9044,1,14,4,0,2,3,17,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
28,21,4,4,2,3,6812,0,13,4,0,3,2,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
37,19,3,3,2,1,2568,4,11,2,1,2,3,5,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
45,5,4,4,2,4,11358,4,13,2,1,2,2,19,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
29,5,3,2,1,1,10229,0,14,1,0,2,3,4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38,16,4,4,2,4,6530,6,14,2,0,0,3,19,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
35,6,1,3,2,4,4729,5,14,2,0,0,3,5,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
32,16,3,1,1,2,11649,1,13,3,0,2,4,2,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
40,11,2,4,4,4,4878,4,11,1,0,0,3,10,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
36,7,2,4,2,1,2993,1,13,1,1,6,3,3,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
36,19,3,1,3,3,10701,3,14,1,0,4,3,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
22,1,1,2,3,1,2589,2,16,1,1,2,3,5,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
45,1,4,3,3,4,3166,2,11,1,3,4,3,11,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
48,7,3,1,2,4,6387,3,16,4,1,5,3,0,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False
26,4,3,1,3,4,2380,3,13,1,1,2,3,2,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False
