Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,OverTime_Yes,Position_Human Resources - Manager,Position_Research & Development - Healthcare Representative,Position_Research & Development - Laboratory Technician,Position_Research & Development - Manager,Position_Research & Development - Manufacturing Director,Position_Research & Development - Research Director,Position_Research & Development - Research Scientist,Position_Sales - Manager,Position_Sales - Sales Executive,Position_Sales - Sales Representative,Attrition
37,14,3,4,3,1,3034,1,12,3,1,2,2,18,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40,2,2,4,3,2,5715,7,12,3,2,5,3,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
42,1,4,2,3,1,2576,3,16,2,1,5,3,5,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
37,10,4,3,3,2,4197,2,12,4,0,2,2,1,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
43,12,3,1,2,2,14336,1,11,3,1,3,3,25,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
40,2,3,2,2,3,3448,6,22,2,1,3,3,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
54,5,2,1,3,1,19406,4,11,3,1,4,2,4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
34,4,4,3,3,3,6538,9,15,1,1,3,3,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31,7,2,2,3,1,4306,1,12,2,1,5,1,13,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
43,21,3,4,3,4,2258,7,20,1,1,1,3,3,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
43,8,4,3,3,3,4522,4,14,4,0,3,3,5,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
25,4,2,2,2,4,4487,1,11,2,0,3,3,5,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
37,25,5,2,3,3,4449,3,15,1,2,2,3,13,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
31,1,2,4,2,1,2218,1,12,3,1,3,3,4,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
39,1,1,2,3,3,19197,1,14,3,1,3,3,21,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
56,6,3,3,4,1,13212,9,11,4,3,0,2,7,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30,12,3,2,3,3,6577,0,11,2,0,6,3,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
41,1,3,2,4,1,8392,1,16,3,1,2,3,10,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
28,17,2,3,3,1,4558,1,12,4,1,2,3,10,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
25,3,3,1,3,1,4031,5,13,3,1,5,3,2,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
52,3,3,4,2,3,7969,2,14,3,0,4,3,5,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
45,10,2,1,3,4,2654,3,21,4,2,3,2,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
52,4,2,4,3,4,16555,2,13,4,0,2,1,5,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
42,29,2,1,3,3,4556,2,11,2,1,3,3,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,2,3,3,1,4,6091,2,20,3,0,2,3,5,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
60,7,3,1,3,1,19566,5,11,4,0,5,1,29,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
46,18,3,3,3,3,4810,2,14,3,1,5,2,10,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
42,28,4,4,2,4,4523,0,11,4,3,4,4,6,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
24,1,1,1,3,2,3202,1,16,2,0,4,3,5,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True
34,6,2,4,1,3,2351,0,16,4,1,3,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
38,2,2,4,3,4,1702,1,23,3,1,3,3,1,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
40,2,4,3,3,3,18041,0,14,4,0,2,3,20,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26,23,3,1,3,4,2886,1,22,2,2,3,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,3,3,3,3,4,2097,4,15,3,1,3,1,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
29,3,4,2,2,3,11935,1,18,3,0,2,3,10,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
29,25,5,3,2,2,2546,5,16,2,0,2,4,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
19,2,2,1,2,4,2564,1,12,3,0,3,4,1,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
30,22,4,3,3,1,8412,0,11,3,0,3,3,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
57,29,3,1,2,4,14118,3,12,3,1,3,2,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
50,29,4,2,2,3,17046,0,15,2,1,2,3,27,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
30,2,3,3,3,4,2564,0,14,3,0,2,2,11,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
60,28,3,3,2,1,10266,4,19,4,0,5,4,18,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
47,2,2,1,3,4,5070,5,13,3,3,2,3,5,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
46,2,3,1,3,3,17861,6,13,3,0,2,1,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
35,22,3,4,1,3,4230,0,15,3,0,2,3,5,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
54,8,4,3,3,3,3780,7,11,3,0,3,3,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
34,2,4,4,2,3,2768,3,12,3,1,3,3,7,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
46,10,3,3,2,4,9071,2,19,3,1,3,3,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
31,9,1,3,3,2,10648,1,25,4,1,6,4,13,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
33,15,1,2,3,3,13610,7,12,4,0,2,4,7,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
33,10,1,1,1,4,3408,7,13,1,3,2,3,4,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
30,7,1,4,3,2,2983,0,14,1,0,3,3,3,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
35,16,3,4,3,3,7632,4,12,3,0,2,3,8,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
31,20,3,1,3,3,9824,3,12,1,0,2,3,1,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
34,23,3,2,3,1,9950,9,15,3,3,2,3,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
42,5,2,2,3,3,2093,4,17,4,1,4,3,2,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
36,10,4,2,3,4,9980,1,14,4,0,3,2,10,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
22,4,1,3,2,3,3894,5,16,3,0,3,3,2,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True
48,2,5,2,3,4,4051,2,14,1,1,2,3,9,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
55,18,5,1,3,2,16835,3,23,4,0,2,3,10,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
41,10,2,4,3,4,6230,7,14,4,0,3,3,14,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
35,1,3,2,3,3,4717,9,11,3,0,2,3,11,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
40,6,3,2,3,3,13237,7,15,3,0,3,3,20,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
39,8,1,3,3,3,3755,1,11,1,1,3,3,8,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
31,2,1,2,3,4,6582,4,13,3,0,2,4,6,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
42,24,3,4,3,1,7406,1,21,4,1,5,2,10,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
45,2,3,4,3,2,4805,0,19,2,1,3,4,8,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
26,17,4,2,3,3,2741,0,11,2,1,2,2,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
29,19,3,4,3,4,4262,4,12,2,2,2,4,3,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
33,1,5,1,4,3,16184,4,19,3,1,2,3,6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
31,7,3,3,2,4,11557,9,21,3,1,3,2,5,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
18,5,3,2,3,2,1878,1,14,4,0,3,3,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True
40,28,3,3,1,1,10932,3,15,3,1,2,3,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
41,2,4,1,2,3,6811,2,17,1,0,3,3,8,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
26,29,2,1,3,3,4306,5,12,1,2,5,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
35,1,3,1,3,3,4859,1,16,4,0,3,3,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34,21,4,4,4,4,5337,1,12,4,0,3,3,10,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
26,24,3,3,1,4,2340,1,18,2,0,3,1,1,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True
37,1,3,2,3,4,7491,4,17,4,0,3,4,6,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
46,18,1,1,3,3,10527,5,11,4,0,3,2,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
41,2,5,2,3,1,16595,7,16,2,1,2,3,18,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
37,9,4,1,3,2,8834,1,13,4,1,6,3,9,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
52,6,2,4,3,1,5577,3,12,2,2,3,3,10,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False
32,11,4,4,4,3,4707,8,12,4,0,2,3,4,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
24,24,3,4,3,4,2400,0,13,3,2,3,3,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
38,10,3,3,3,3,9824,3,19,3,1,4,3,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
37,1,4,2,3,2,6447,6,12,2,1,2,2,6,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
49,18,4,4,2,3,19502,1,17,3,1,5,3,31,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
24,23,3,2,4,4,2725,1,11,2,2,3,3,6,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
26,28,2,1,3,2,6272,1,20,4,2,5,4,5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
24,17,2,4,2,2,2127,1,21,4,1,2,3,1,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
50,3,3,1,3,2,18200,1,11,3,1,2,3,32,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
25,13,1,2,3,3,2096,1,11,3,0,1,3,7,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
24,7,3,1,3,3,2886,1,16,4,1,4,3,6,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
30,12,4,2,2,1,2033,1,18,3,1,2,4,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
34,1,2,2,2,4,3622,1,13,4,1,3,3,6,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
31,13,4,2,3,1,4233,2,17,3,0,2,1,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
35,25,2,1,2,4,3681,4,14,4,0,3,3,3,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
31,6,4,1,4,4,5460,4,22,4,2,4,4,7,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
27,6,4,1,2,3,2187,0,12,3,2,5,2,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
37,2,3,4,3,3,9602,4,11,3,1,3,2,3,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
20,1,3,4,2,2,2836,1,13,4,0,0,4,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
42,2,4,3,3,4,4089,1,13,2,2,4,3,10,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
43,6,4,2,2,4,16627,4,14,3,1,3,2,1,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
38,1,1,3,3,1,2619,3,17,4,0,3,2,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
43,9,5,4,3,3,5679,3,13,2,1,3,3,8,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
48,1,4,4,2,1,15402,7,11,1,1,3,1,3,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
44,1,4,1,2,3,5985,4,11,2,0,1,4,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,14,3,3,3,3,2579,1,18,4,2,3,3,8,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
27,2,1,3,3,1,3041,0,11,2,1,3,3,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
21,22,1,3,3,3,3447,1,11,3,0,2,3,3,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
44,3,4,4,3,4,19513,4,12,1,1,2,4,2,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
22,6,1,1,3,3,2773,0,20,4,0,3,3,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
33,8,4,3,3,3,7104,0,12,4,0,3,3,5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
32,9,4,1,3,4,6322,1,12,4,1,2,2,6,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
30,3,3,3,3,3,2083,1,20,3,1,2,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
53,1,1,4,3,1,8381,7,20,4,0,2,4,14,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34,1,5,2,3,4,2691,1,12,4,1,4,2,10,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
45,26,4,1,3,1,4286,2,14,4,2,4,3,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26,6,3,3,3,4,2659,1,13,3,1,2,3,3,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
37,3,3,3,3,3,9434,1,15,3,1,2,3,10,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
29,3,2,2,3,3,5561,1,14,1,1,5,2,6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35,6,4,2,1,4,6646,1,13,2,0,3,3,17,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
33,6,3,3,3,4,7725,3,23,3,1,2,1,13,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
54,19,4,3,3,2,10725,2,15,3,1,1,4,9,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
36,9,2,2,2,2,8847,2,11,3,1,2,3,3,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
27,3,4,1,2,4,2045,0,13,4,0,0,3,4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
20,10,1,4,3,3,1009,1,11,4,0,5,3,1,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
33,3,3,1,3,1,3348,1,11,1,0,3,3,10,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
35,3,3,3,2,3,1281,1,18,3,2,3,3,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
23,4,3,1,4,1,2819,2,16,1,1,3,4,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
25,8,3,4,4,2,4851,0,22,3,1,4,3,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
38,7,4,4,2,4,4028,0,20,1,0,2,3,7,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29,1,4,2,1,4,2720,1,18,4,1,5,3,10,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
48,2,1,2,4,2,8120,3,12,4,0,3,3,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
27,3,1,4,4,4,4647,1,20,2,2,3,3,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
37,10,2,4,4,4,4680,3,17,1,0,2,3,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
50,28,1,4,4,3,3221,1,11,3,3,3,3,20,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
34,9,3,4,2,2,8621,1,14,2,0,3,4,8,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24,3,2,1,3,3,4577,9,14,1,0,3,3,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
39,2,4,4,2,3,4553,1,11,1,0,4,3,20,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
32,10,3,4,3,4,5396,1,12,4,0,2,2,10,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
50,8,2,2,3,3,6796,3,14,1,1,4,3,4,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True
38,1,4,2,4,4,7625,0,13,3,0,4,2,9,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27,1,2,3,3,1,7412,1,11,4,0,3,3,9,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
32,3,2,3,3,4,11159,3,15,4,0,6,3,7,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
47,14,4,4,3,1,4960,2,12,4,0,2,3,7,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
40,5,4,4,2,1,10475,5,21,3,1,2,3,18,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
53,7,3,3,4,3,14814,3,19,3,0,3,3,5,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
41,10,4,2,2,4,19141,3,15,2,3,2,2,21,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
60,16,4,1,3,1,5405,8,14,4,0,1,3,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
27,10,2,4,3,1,8793,1,21,3,2,4,2,9,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
41,1,3,4,2,3,19189,1,12,2,1,3,3,22,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
50,8,4,4,3,2,3875,7,15,4,1,2,3,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
28,1,2,1,1,2,2216,7,13,4,0,4,3,7,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
36,8,3,1,4,1,11713,9,14,1,1,2,3,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
38,1,3,3,3,3,7861,4,14,4,0,4,4,1,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
44,24,3,1,1,3,3708,2,14,3,0,5,3,5,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
47,3,3,4,3,3,13770,9,12,4,2,2,2,22,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
30,27,5,3,3,4,5304,7,23,4,1,2,2,8,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
29,10,3,3,3,3,2642,1,11,3,0,6,3,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
42,19,3,3,4,3,2759,6,12,4,0,2,3,2,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
43,15,3,4,2,4,6804,3,18,3,1,5,3,2,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
34,8,2,2,3,3,6142,3,11,4,0,2,3,5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,9,1,2,3,1,2500,1,14,4,1,2,4,4,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
39,3,3,3,4,2,6389,9,15,3,1,3,1,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,9,3,3,3,4,11103,7,11,3,0,1,2,10,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
40,2,1,4,2,4,2342,0,20,4,0,2,2,4,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
27,7,3,4,2,1,6811,8,19,1,0,2,1,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
29,10,3,4,3,2,2297,1,14,4,2,2,3,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
53,6,3,4,3,4,2450,2,17,4,0,4,3,2,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
35,2,4,4,3,1,5093,2,11,1,1,2,4,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
32,24,4,1,3,4,5309,1,15,4,2,2,3,10,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
38,2,5,4,3,3,3057,6,13,2,1,0,1,1,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
34,8,5,2,3,1,5121,3,14,3,1,3,3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
52,3,4,3,2,1,16856,1,11,1,0,3,4,34,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
33,1,4,4,3,4,2686,1,13,3,0,2,2,10,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True
25,26,1,3,3,4,6180,1,23,2,0,5,2,6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45,2,2,2,1,3,6632,0,13,1,0,3,3,8,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
23,10,1,1,4,3,3505,1,18,4,0,3,3,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
47,27,2,2,4,3,6397,4,12,4,0,2,3,5,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
34,2,3,4,3,4,6274,1,22,3,0,5,3,6,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
55,2,3,4,3,1,19859,5,13,4,1,2,3,5,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
36,8,4,1,2,1,7587,1,15,2,0,1,3,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
52,19,4,4,3,4,4258,0,18,1,1,3,3,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
26,1,2,1,1,4,4364,3,14,1,1,2,3,2,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29,27,3,2,3,3,4335,4,12,1,1,3,2,8,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
26,8,3,4,2,1,5326,6,17,3,0,2,2,4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True
34,1,4,2,4,4,3280,2,16,3,0,2,3,4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
54,19,4,4,3,1,5485,9,11,2,2,4,3,5,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
27,8,1,3,3,4,4342,0,19,2,1,3,3,4,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
37,10,1,4,3,1,2782,0,13,2,2,3,2,5,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
38,2,4,1,4,1,5980,6,12,4,0,2,3,15,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
34,2,4,3,2,1,4381,1,11,3,0,3,3,6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35,8,4,1,3,4,2572,1,16,2,1,1,2,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30,1,3,4,1,3,3833,3,21,3,2,2,3,2,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
40,2,2,3,4,2,4244,1,24,4,1,2,3,8,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
